osm_id_1,osm_id_2,score
2453992857,9556683081,0.0
25188564,59075540,0.0
24895171,4244216790,0.0
2141596,8441264653,0.0
221492099,10983867478,0.0
161773745,25188564,0.0
11314101288,499993801,0.0
97943389,10727394,0.0
10825181,200789472,0.0
51679253,30336158,0.0
6224130,2518957272,0.0
4728979210,51676862,0.0
15452009,983124134,0.0
11314101288,166706010,1.0
161773745,42316314,0.0
2269292,2141596,0.0
239440322,418823736,0.0
4421947,166706010,0.0
51679253,499993801,0.0
299856749,6668800,0.0
237016903,112588888,0.0
2460530881,41964731,0.0
164344748,241142172,0.0
100878076,300520844,0.0
1623822124,527880834,1.0
7761714495,200789472,0.0
161305571,831340674,0.0
10855612344,25906386,0.0
557779543,2269292,0.0
69323571,10825181,0.0
58149407,121839252,0.0
224082205,164433883,0.0
300520844,842133008,0.0
121839252,9235196671,0.0
10983867478,221552585,0.0
51679253,51676862,0.0
58149407,3686635068,0.0
223530229,165353429,0.0
312683469,10983867478,0.0
11314101288,2518957272,0.0
165353429,47252,0.0
9812706285,282460231,0.0
10727394,299856749,0.0
2518957272,9556683081,0.0
51679253,842133008,0.0
41964731,7761714495,0.0
40885478,2749674147,0.5
527880834,224082205,0.0
6224130,29494632,0.0
121290937,164344748,0.0
118608749,5942592985,0.0
237016903,499993801,0.0
200789472,223530229,0.0
7633165,59075540,0.0
2278960580,42316314,0.0
2269292,125147364,0.0
235586193,6060186,0.0
500004619,386054113,0.0
112588888,167238823,0.0
118608749,24895171,0.0
655228960,12009092577,0.0
59075540,165353429,0.0
3173990,7761714495,1.0
734956527,25188564,0.0
362253228,557944917,0.0
343906867,100878076,0.0
457032496,9556683081,0.0
47252,734956527,0.0
2301088436,500004622,0.0
10855612344,2301088436,1.0
221552585,16134881,0.125
97943389,279294217,0.0
152266832,164433883,0.0
161305571,557779543,1.0
164433883,15452009,0.0
221552585,69323571,0.125
2749545381,500004619,0.0
2749545381,121839252,0.0
25188564,361227677,0.125
4421947,557779543,0.0
69323571,221552585,1.0
362253228,3205367,0.0
1297402270,167238823,0.3333330000000000
3686635068,8455122971,0.0
619865887,152204306,0.0
4421947,167238823,0.5
768139533,125147364,0.0
9235196671,4244216790,0.0
40885478,557944917,0.0
619865887,164433883,0.0
10727394,152266832,0.0
2460530881,2278960580,0.0
125147364,888374936,0.0
41964731,10855612344,0.0
134442351,27561299,0.5
300520844,164344748,0.0
361227677,556364624,0.0
51676862,41964731,0.0
1434128515,412821,0.0
167238823,43029974,1.0
164344748,42108886,0.0
164433883,6028416532,0.0
144820338,40885478,0.0
3966735015,237016903,0.0
59075540,768139533,0.0
2403497008,831340661,0.0
831340674,121290937,0.0
14119655,134442351,0.0
457032496,606939921,0.0
557779543,239440322,1.0
499993801,41877347,0.0
2460530881,3205367,0.0
137323018,15452009,0.0
165353429,69323571,0.0
47203,3205367,0.0
165353429,655228960,0.0
299856749,551646739,0.0
47252,121290937,0.0
150551160,457032496,0.5
373272472,25188564,0.0
386054113,282460231,0.0
235586193,211751830,0.0
9088101968,77602813,0.0
112513247,831340661,0.0
51676862,10855612344,0.0
591413935,237016903,0.0
9556683081,2426731321,0.0
25188564,557779543,0.125
1290741187,43029974,0.0
118608749,557788693,0.0
241142172,551646739,0.0
237016903,2460530881,0.0
7761714495,831340674,0.0
457032496,4244216790,0.2
33094226,223530229,0.0
211751830,842133008,1.0
6028416532,2278960580,0.0
499993801,165353429,0.0
282460231,77602813,0.0
47252,42108886,0.0
12160592173,223161029,0.0
1434128515,144820338,0.0
118608749,77602813,0.0
236276410,764655793,0.0
15452009,99343072,1.0
2403497008,218932326,0.0
27561299,386054113,0.0
3581774,692244449,0.0
144820338,241142172,0.0
579971438,1434128515,0.0
121839252,983124134,0.0
8891086186,100878076,0.0
4421947,282460231,0.0
2403497008,10727394,0.0
9556683081,1290741187,1.0
223530229,25906386,0.0
6028416532,16134881,0.0
27561299,579971438,0.0
9235196671,272338771,0.0
768139533,99343072,0.0
235586193,164344748,0.0
9795244,2749545381,0.0
551646739,221492099,0.0
235586193,161305571,0.0
47203,8441264653,0.0
150551160,2460530881,0.0
16134881,356953025,0.0
25906386,2453992857,0.0
161305571,51676862,0.0
11314101288,97943389,0.0
121839252,224082205,0.0
2426731321,118608749,0.0
579971438,118608749,0.0
342950166,3173990,0.0
118608749,768139533,0.0
100878076,41877347,0.0
842133008,4244216790,0.0
16134881,25188564,0.5
97943389,25906386,0.0
321223196,10855612344,0.0
527880834,166706010,0.0
23594307,1623822124,0.0
299856749,41964731,0.0
2755811424,6668800,0.0
4244216790,300520844,0.0
8891086186,51676862,0.0
137323018,556364624,0.0
768139533,500004622,0.0
239440322,4702284,0.0
527880834,499993801,0.0
166706010,137323018,0.0
9556683081,223530229,0.0
7633165,259022256,0.0
237016903,69315539,0.0
557944917,5942592985,0.0
24895171,300520844,0.0
831340661,557944917,0.0
166706010,557779543,0.0
9235196671,2460530881,0.0
418823736,224082205,0.0
121839252,734956527,0.0
619865887,59075540,0.0
655228960,500004622,0.0
10727394,14119655,0.0
42108886,30336158,0.0
236276410,342950166,0.0
356953025,9795244,0.0
500004619,527880834,0.0
221552585,42316314,0.0
14517899,842133008,0.0
3173990,764655793,0.0
343906867,2453992857,0.0
47252,9235196671,0.0
43029974,41877347,0.0
164344748,121839252,0.0
1623822124,25906386,0.0
559993374,8891086186,0.0
1290741187,164433883,0.0
164344748,150551160,0.0
6668800,362253228,0.0
2141596,9235196671,0.0
191109552,102310879,0.0
1434128515,211751830,0.0
8891086186,321223196,0.0
25188564,4702284,0.125
831340661,51676862,0.0
152266832,11314101288,0.0
144820338,2278960580,0.3333330000000000
97943389,223530229,0.0
24895171,23594307,0.0
259022256,655228960,0.0
59075540,77602813,0.0
842133008,239127026,0.0
282460231,655228960,0.0
299856749,579971438,1.0
6668800,102310879,0.0
321223196,7761714495,0.0
361227677,164433883,0.0
356953025,10727394,0.0
2755811424,24895171,0.0
579971438,10855612344,0.0
418823736,211751830,0.0
386054113,11314101288,0.0
33094226,16134881,0.0
831340674,321223196,0.0
321223196,14517899,0.0
983124134,2749545381,0.0
831340661,3205367,0.0
557944917,121839252,0.0
1434128515,152266832,0.0
6028416532,221552585,0.0
237016903,606939921,0.0
161773745,2269292,0.0
40885478,167238823,0.0
343906867,221552585,0.0
1434128515,768139533,0.0
2749674147,121839252,0.0
58149407,51679253,0.0
9556683081,300520844,1.0
47252,15452009,0.0
112513247,42316314,0.0
221552585,33094226,0.125
223530229,69315539,0.0
118608749,221492099,0.0
30336158,356953025,0.0
282460231,500004619,0.0
4244216790,69323571,0.0
9812706285,259022256,0.0
342950166,43029974,0.0
16134881,14517899,0.0
282460231,221492099,0.0
1434128515,356953025,0.0
361227677,121290937,0.0
152266832,51676862,0.0
10983867478,10727394,0.0
361227677,2403497008,0.0
591413935,40885478,0.0
51676862,768139533,0.0
3581774,7761714495,0.0
4728979210,3581774,0.0
9795244,4702284,0.0
2518957272,3581774,0.0
527880834,619865887,0.0
29494632,342950166,0.0
30336158,100878076,0.0
606939921,272338771,0.0
361227677,164344748,0.0
500004622,10983867478,0.0
165353429,2749545381,0.0
556364624,1290741187,0.0
164344748,692244449,0.0
218932326,25906386,0.18181800000000001
4702284,591413935,0.0
557944917,4702284,0.0
2755811424,211751830,0.0
69323571,164433883,1.0
164433883,27561299,0.0
282460231,10983867478,0.0
6224130,692244449,0.0
42108886,239127026,0.0
559993374,499993801,0.0
557944917,2460530881,0.0
8455122971,1290741187,0.0
144820338,6224130,0.0
12009092577,121290937,0.0
2403497008,51679253,1.0
100878076,768139533,0.0
112513247,362253228,0.0
591413935,77602813,0.0
7633165,51676862,0.0
9812706285,362253228,0.0
237016903,69323571,0.0
983124134,3173990,0.5
527880834,167238823,0.0
591413935,579971438,0.0
356953025,734956527,0.0
47252,2141596,0.0
1623822124,40885478,1.0
1623822124,2749545381,0.0
1290741187,282460231,0.0
9795244,43029974,0.0
69323571,361227677,0.0
12009092577,579971438,0.0
457032496,2749674147,0.4
43029974,551646739,0.0
2453992857,499993801,0.0
97943389,3173990,0.0
15452009,272338771,0.0
239127026,768139533,0.0
6060186,99343072,0.0
161773745,167238823,0.0
10983867478,43029974,0.0
282460231,300520844,0.0
100878076,7633165,0.0
77602813,557944917,0.0
10983867478,4702284,0.0
77602813,10983867478,0.0
218932326,386054113,0.0
831340674,4728979210,0.0
224082205,4244216790,0.0
239440322,6224130,0.0
137323018,16134881,0.0
10825181,259022256,0.0
41877347,362253228,0.0
112588888,47252,0.0
239127026,152204306,0.0
2749545381,29494632,0.0
8455122971,59075540,0.0
16134881,97550753,0.0
224082205,557944917,0.0
16134881,559993374,0.0
559993374,2749674147,0.0
221552585,6224130,0.0
2755811424,768139533,0.0
6060186,272338771,0.0
25188564,9795244,0.125
12009092577,165353429,0.0
33094226,4421947,0.5
24895171,386054113,0.0
356953025,2403497008,0.0
161305571,29494632,0.0
47203,300520844,0.0
161305571,259022256,0.0
25906386,24895171,0.0
3686635068,3581774,0.0
15452009,167238823,0.0
551646739,362253228,0.0
69315539,2460530881,0.0
2453992857,8441264653,0.0
619865887,16134881,0.0
69315539,6028416532,0.0
272338771,579971438,0.0
3173990,3686635068,0.0
30336158,223161029,0.0
164344748,41877347,0.0
12009092577,2278960580,1.0
102329273,43029974,0.0
152266832,25906386,0.0
272338771,361227677,0.0
51679253,47252,0.0
619865887,299856749,0.0
734956527,3686635068,0.0
12160592173,373272472,0.0
2749674147,14517899,1.0
161773745,100878076,0.0
9235196671,112513247,0.0
236276410,3205367,1.0
557779543,606939921,0.0
500004622,41877347,0.0
9795244,224082205,0.0
6668800,764655793,0.0
165353429,3686635068,0.0
2460530881,166706010,0.0
412821,167238823,0.0
27561299,224082205,0.0
831340661,97550753,0.0
42108886,342950166,0.0
9556683081,41964731,0.0
557788693,831340674,0.0
41877347,557788693,0.0
386054113,33094226,1.0
2269292,191109552,0.0
2755811424,559993374,0.0
527880834,3581774,0.0
152266832,121839252,0.0
51676862,500004619,0.0
831340674,556364624,0.0
8441264653,200789472,0.0
40885478,121839252,0.0
2518957272,259022256,0.0
8441264653,152204306,0.0
235586193,97943389,0.0
41877347,457032496,0.0
30336158,2453992857,0.0
361227677,10825181,0.0
10983867478,831340674,0.0
983124134,3966735015,0.0
239127026,167238823,0.25
200789472,1623822124,0.0
211751830,51679253,0.0
69323571,12009092577,0.0
3686635068,144820338,0.0
12009092577,6060186,0.0
559993374,6224130,0.0
4702284,692244449,0.0
134442351,4421947,0.0
831340674,191109552,0.0
983124134,2278960580,0.0
7633165,10825181,0.0
412821,3966735015,0.0
2755811424,3686635068,0.0
23594307,3173990,0.0
43029974,11314101288,0.0
734956527,3966735015,0.0
282460231,373272472,0.0
557779543,77602813,0.0
500004619,10983867478,0.0
8441264653,30336158,0.0
25906386,9795244,0.0
764655793,150551160,0.0
1623822124,137323018,0.0
121290937,361227677,0.0
4702284,4421947,0.0
97550753,102329273,0.0
527880834,418823736,0.0
7633165,5942592985,0.0
164344748,125147364,0.0
259022256,279294217,0.0
3966735015,7761714495,0.0
557788693,25188564,1.0
137323018,342950166,0.0
97550753,2518957272,0.0
321223196,362253228,1.0
30336158,831340674,0.0
15452009,97943389,0.0
2755811424,47252,0.0
300520844,500004622,0.0
40885478,591413935,0.0
842133008,272338771,0.0
25906386,356953025,0.0
9812706285,144820338,0.0
42316314,386054113,0.0
279294217,112588888,0.2
312683469,239127026,0.0
4728979210,40885478,0.0
12160592173,457032496,0.0
165353429,239440322,0.0
2426731321,144820338,0.0
500004619,557944917,0.0
125147364,14517899,1.0
40885478,223161029,0.0
2141596,655228960,0.0
6028416532,9812706285,0.0
10983867478,223161029,0.0
29494632,25188564,0.0
831340661,41964731,0.0
121839252,218932326,0.0
164433883,24895171,0.0
551646739,500004622,0.0
25906386,527880834,0.0
557779543,2301088436,0.0
356953025,983124134,0.0
557944917,10855612344,0.0
831340674,99343072,0.0
9795244,59075540,0.0
224082205,165353429,0.0
14119655,6060186,0.0
221552585,42108886,0.0
27561299,282460231,0.125
25188564,191109552,0.0
10825181,14119655,1.0
152266832,361227677,0.0
150551160,418823736,0.0
768139533,11314101288,0.0
102329273,527880834,0.5
3966735015,2269292,0.0
15452009,223161029,0.0
10727394,241142172,0.0
23594307,9812706285,0.0
221492099,557944917,0.0
3581774,69315539,0.0
300520844,5942592985,0.0
9235196671,161773745,0.0
8441264653,166706010,0.0
2749545381,299856749,0.0
6668800,102329273,0.0
2278960580,51679253,0.0
619865887,125147364,0.0
41877347,69315539,0.0
164433883,3686635068,0.0
692244449,418823736,0.0
579971438,312683469,0.0
9556683081,500004619,0.0
8891086186,25906386,0.0
556364624,102310879,0.0
8455122971,166706010,0.0
457032496,3581774,0.0
2301088436,831340661,0.0
30336158,10825181,0.0
102310879,2426731321,0.0
8441264653,9812706285,0.0
2453992857,557779543,0.0
342950166,165353429,0.0
2301088436,9088101968,0.0
15452009,236276410,0.0
27561299,200789472,0.0
2460530881,14119655,0.0
2755811424,764655793,0.0
236276410,2426731321,0.0
2403497008,619865887,0.0
97550753,4728979210,0.0
237016903,2518957272,0.0
2269292,343906867,0.0
655228960,412821,0.0
457032496,97943389,0.0
239440322,30336158,0.14285700000000001
239440322,9235196671,0.0
218932326,239440322,0.5454550000000000
237016903,342950166,0.0
4421947,239440322,0.0
14517899,2141596,0.0
47203,6060186,0.0
221552585,152266832,0.0
9088101968,47203,1.0
241142172,125147364,0.0
300520844,321223196,0.0
556364624,10855612344,0.0
606939921,51676862,0.0
2460530881,223530229,0.0
236276410,5942592985,0.0
3966735015,9235196671,0.0
655228960,6028416532,0.0
97550753,211751830,1.0
3205367,9556683081,0.25
97943389,457032496,0.0
259022256,8455122971,0.0
764655793,300520844,0.0
99343072,51676862,0.0
58149407,164433883,0.0
12160592173,8891086186,0.0
312683469,166706010,0.0
235586193,223530229,0.0
1623822124,842133008,0.0
161305571,362253228,0.0
768139533,6028416532,0.0
321223196,386054113,0.0
47203,121839252,0.0
121290937,3966735015,0.0
16134881,218932326,0.5
29494632,6028416532,0.0
14517899,112513247,0.16666700000000001
259022256,235586193,0.0
7761714495,764655793,0.0
30336158,768139533,0.0
223161029,161773745,0.0
556364624,97943389,0.0
102329273,47203,0.0
2403497008,42108886,0.0
6224130,579971438,0.0
6668800,235586193,0.0
6060186,3686635068,0.0
6060186,361227677,0.0
831340661,2269292,0.0
47203,312683469,0.0
12160592173,4421947,1.0
24895171,25188564,0.0
386054113,557944917,0.0
224082205,118608749,0.0
279294217,259022256,0.0
557944917,25906386,0.0
8891086186,983124134,0.0
4244216790,42108886,0.0
7633165,58149407,0.0
3686635068,4244216790,0.0
10825181,6060186,0.0
211751830,342950166,0.0
300520844,134442351,0.0
557779543,9088101968,0.0
167238823,8441264653,1.0
321223196,221492099,0.0
167238823,134442351,0.0
237016903,134442351,0.0
9088101968,166706010,0.0
235586193,457032496,0.0
134442351,121290937,0.0
831340674,3966735015,0.0
166706010,1623822124,0.0
14119655,579971438,0.3333330000000000
77602813,6060186,0.0
9235196671,1623822124,0.0
3173990,224082205,0.0
40885478,10825181,0.5
2141596,6668800,1.0
655228960,557788693,0.0
152266832,144820338,0.0
842133008,14119655,0.0
2269292,579971438,0.0
2749674147,47252,0.0
167238823,239440322,0.0
551646739,321223196,0.0
1297402270,102329273,0.0
165353429,112513247,0.0
579971438,6668800,0.0
500004622,2278960580,0.0
831340674,69323571,0.0
9235196671,239127026,0.0
27561299,2403497008,0.0
191109552,457032496,0.0
6224130,23594307,0.0
3581774,121839252,0.0
2460530881,241142172,0.0
312683469,59075540,0.0
42108886,27561299,0.0
59075540,23594307,0.0
137323018,279294217,0.0
4702284,9088101968,0.0
241142172,10855612344,0.0
3581774,412821,0.0
1623822124,12009092577,0.0
223161029,557788693,0.0
47203,831340674,0.0
23594307,9235196671,0.0
2755811424,279294217,0.0
41877347,591413935,0.0
2518957272,144820338,0.5
41964731,734956527,0.0
59075540,12160592173,1.0
692244449,342950166,0.0
125147364,557788693,0.0
6028416532,361227677,0.0
2141596,619865887,0.0
356953025,218932326,0.0
58149407,2426731321,0.0
152204306,165353429,1.0
300520844,69323571,0.0
121839252,7633165,0.0
121290937,356953025,0.0
4244216790,559993374,0.0
23594307,42108886,0.0
412821,77602813,0.0
12160592173,692244449,0.0
4728979210,43029974,0.0
361227677,655228960,0.0
165353429,97943389,0.0
237016903,161305571,0.0
164433883,5942592985,0.0
236276410,2755811424,0.0
112588888,591413935,0.0
734956527,272338771,0.0
373272472,29494632,0.0
51676862,221552585,0.0
239440322,1297402270,0.0
125147364,10855612344,0.0
43029974,10825181,0.0
362253228,556364624,0.0
2749545381,152266832,0.0
10855612344,7761714495,0.0
40885478,2749545381,0.0
7633165,47252,0.0
3686635068,342950166,0.0
27561299,361227677,0.0
15452009,457032496,1.0
692244449,412821,0.0
2755811424,30336158,0.0
33094226,342950166,0.0
2301088436,23594307,0.0
1290741187,3173990,0.0
527880834,356953025,0.0
764655793,164344748,0.0
121290937,10825181,1.0
42108886,47203,0.0
16134881,23594307,0.0
1297402270,499993801,0.0
606939921,2453992857,0.0
2269292,551646739,0.0
2141596,221492099,0.0
9088101968,41877347,0.0
211751830,282460231,0.0
551646739,2141596,0.0
239440322,2460530881,0.0
300520844,14517899,1.0
3966735015,224082205,0.0
161305571,8441264653,0.0
112588888,25906386,0.0
499993801,3205367,0.0
551646739,557788693,0.0
41964731,150551160,0.0
224082205,150551160,0.0
42316314,418823736,0.0
557788693,102310879,0.0
165353429,831340674,0.0
8891086186,259022256,0.0
41877347,6060186,0.0
239127026,100878076,0.0
165353429,362253228,0.0
51679253,831340661,0.0
42316314,279294217,0.0
9812706285,10727394,0.0
1623822124,47203,0.0
166706010,150551160,0.0
11314101288,221552585,0.0
8455122971,9235196671,0.0
1297402270,33094226,0.3333330000000000
47252,7761714495,0.0
10825181,47252,0.0
224082205,99343072,0.0
321223196,41877347,0.0
356953025,41964731,0.0
14119655,164344748,0.0
112588888,343906867,0.0
7633165,29494632,0.0
2141596,557779543,0.0
4702284,102329273,0.0
9556683081,2453992857,0.0
164433883,272338771,0.0
16134881,342950166,0.0
134442351,47203,0.0
2755811424,300520844,0.0
2278960580,118608749,0.0
12160592173,112588888,0.0
342950166,842133008,0.0
4728979210,2426731321,0.0
2426731321,556364624,0.0
559993374,831340661,0.0
223530229,102329273,0.0
14517899,25188564,0.6666670000000000
3205367,3966735015,0.0
418823736,7761714495,0.0
224082205,43029974,0.0
112588888,764655793,0.0
2141596,97943389,0.0
69323571,241142172,0.0
23594307,356953025,0.0
2460530881,3686635068,0.0
282460231,831340661,0.0
559993374,235586193,1.0
373272472,121839252,0.0
606939921,144820338,0.0
983124134,14119655,0.5
235586193,236276410,0.0
499993801,282460231,0.16666700000000001
164344748,1297402270,0.0
5942592985,500004619,0.5
500004622,386054113,0.0
59075540,312683469,0.0
112588888,418823736,0.0
11314101288,134442351,0.0
342950166,97550753,0.0
983124134,164433883,0.0
557779543,51676862,0.0
41877347,41964731,0.0
457032496,121290937,0.2
9556683081,7633165,0.0
121839252,361227677,0.0
9812706285,167238823,0.0
30336158,235586193,0.0
97550753,8441264653,0.0
121839252,356953025,1.0
51679253,418823736,0.0
42316314,6060186,0.0
23594307,43029974,0.0
8455122971,2403497008,0.0
4728979210,299856749,0.0
2269292,557944917,0.0
166706010,579971438,0.0
152266832,2749545381,0.0
47203,102329273,0.0
167238823,223530229,0.0
551646739,218932326,0.0
2749674147,102329273,0.5
7633165,500004619,0.0
40885478,4702284,0.0
223161029,3205367,0.0
59075540,10983867478,0.0
342950166,221552585,1.0
10727394,47252,1.0
24895171,137323018,0.0
983124134,734956527,0.0
3205367,218932326,0.25
25906386,51679253,0.0
418823736,51676862,0.0
152204306,1623822124,0.0
457032496,272338771,0.0
167238823,25188564,0.0
239127026,150551160,0.0
200789472,831340661,0.0
579971438,6224130,0.0
361227677,14517899,1.0
2749545381,218932326,0.0
41964731,457032496,0.0
259022256,2749545381,0.0
16134881,299856749,0.0
2453992857,373272472,0.0
734956527,152204306,0.0
500004619,12160592173,0.0
7633165,102329273,1.0
51676862,99343072,0.0
15452009,9235196671,0.0
118608749,161305571,0.0
362253228,10983867478,0.0
9088101968,361227677,0.0
499993801,7761714495,0.0
692244449,551646739,0.0
14517899,43029974,0.16666700000000001
2749545381,655228960,0.0
164344748,557944917,0.0
40885478,606939921,0.0
591413935,279294217,1.0
10727394,3966735015,0.0
591413935,43029974,0.0
137323018,223161029,0.0
236276410,112588888,0.0
42316314,42108886,0.0
831340661,557788693,0.0
150551160,221552585,0.0
58149407,373272472,0.0
9235196671,30336158,0.0
99343072,165353429,0.0
2453992857,16134881,0.0
3686635068,10825181,0.0
559993374,373272472,0.0
1623822124,97943389,0.0
4421947,3686635068,0.0
152266832,768139533,0.0
3581774,223530229,0.0
557779543,24895171,0.0
321223196,259022256,0.0
10855612344,361227677,0.0
24895171,343906867,0.0
223530229,2426731321,1.0
223161029,983124134,0.0
2749545381,9088101968,0.0
2301088436,2453992857,0.0
24895171,557944917,0.0
7633165,102310879,0.0
3966735015,97550753,0.0
272338771,102329273,0.0
69315539,386054113,0.0
842133008,312683469,0.0
47203,8455122971,0.0
224082205,14119655,0.0
606939921,59075540,0.0
40885478,59075540,0.0
4702284,6028416532,0.0
97550753,150551160,0.0
77602813,211751830,0.0
102310879,10727394,0.0
24895171,121839252,0.0
239127026,121290937,0.0
33094226,831340661,0.0
9235196671,41877347,0.0
239440322,69323571,0.0
559993374,2755811424,0.0
161305571,556364624,0.0
4728979210,223530229,0.0
16134881,3581774,0.0
655228960,236276410,0.0
15452009,239440322,0.0
161305571,6668800,0.0
300520844,619865887,0.0
373272472,51679253,0.0
527880834,99343072,0.0
236276410,121290937,1.0
2518957272,386054113,0.0
362253228,118608749,0.0
4244216790,6060186,0.0
191109552,164344748,0.0
412821,47252,0.0
7761714495,33094226,1.0
361227677,191109552,0.0
356953025,97550753,0.0
165353429,2518957272,0.0
3966735015,16134881,0.0
69323571,557944917,0.0
4244216790,51676862,0.0
606939921,97943389,0.0
6060186,51676862,0.0
9088101968,24895171,0.0
25188564,223161029,0.0
221552585,831340661,0.0
14119655,7761714495,0.3333330000000000
43029974,8891086186,0.0
3686635068,8891086186,0.0
7633165,164433883,0.0
551646739,121290937,0.0
77602813,150551160,0.0
734956527,33094226,1.0
4702284,3173990,0.0
1623822124,11314101288,0.0
69323571,6028416532,0.0
9556683081,764655793,0.0
559993374,16134881,0.0
100878076,2141596,0.0
373272472,14517899,0.0
221492099,8455122971,0.2
77602813,9795244,0.0
551646739,144820338,0.0
259022256,8891086186,0.0
161305571,33094226,0.0
527880834,42316314,0.0
14517899,134442351,0.0
7761714495,9812706285,1.0
8441264653,236276410,0.0
418823736,557779543,0.0
97943389,112513247,0.0
25188564,2278960580,0.125
167238823,9795244,0.0
606939921,40885478,0.0
312683469,9556683081,0.0
4702284,764655793,1.0
499993801,734956527,0.0
69323571,1623822124,0.0
58149407,692244449,0.0
223161029,282460231,0.0
7761714495,692244449,0.0
300520844,25906386,0.0
4702284,619865887,0.0
4421947,224082205,0.0
161305571,223530229,0.0
619865887,221552585,0.0
4702284,2269292,1.0
43029974,12009092577,0.0
300520844,24895171,0.0
591413935,1434128515,0.0
692244449,7633165,0.0
888374936,235586193,0.0
527880834,361227677,0.0
557779543,99343072,0.0
25906386,134442351,0.5
557944917,41964731,0.0
223530229,2749674147,0.0
556364624,223530229,0.0
499993801,221552585,0.6666670000000000
457032496,221552585,0.2
30336158,10855612344,0.0
24895171,692244449,0.0
43029974,342950166,0.0
102310879,499993801,0.0
164433883,3581774,0.0
272338771,9088101968,0.0
418823736,10825181,0.0
47252,161305571,0.0
343906867,4421947,0.0
343906867,152266832,0.0
6028416532,2269292,0.0
386054113,41964731,0.0
4421947,41877347,0.0
12160592173,9795244,0.0
27561299,237016903,0.0
23594307,16134881,0.0
356953025,118608749,1.0
279294217,12160592173,0.0
40885478,2269292,0.0
42316314,2301088436,0.0
165353429,9556683081,0.0
7761714495,239127026,0.0
42108886,655228960,0.0
259022256,97550753,0.0
321223196,15452009,0.0
3205367,8441264653,0.0
241142172,47252,0.0
343906867,239127026,0.0
457032496,223161029,0.0
2301088436,2269292,0.0
27561299,2278960580,0.25
102310879,764655793,0.0
2755811424,121839252,0.0
282460231,1434128515,0.0
8441264653,235586193,1.0
2749674147,112588888,0.0
527880834,373272472,0.0
3686635068,692244449,0.0
6668800,134442351,0.0
223530229,842133008,0.0
259022256,14119655,0.0
41964731,224082205,0.0
312683469,527880834,0.0
223161029,3581774,0.0
69323571,3686635068,0.0
692244449,6668800,0.0
3205367,10855612344,0.0
33094226,3205367,0.5
144820338,888374936,0.0
499993801,9235196671,0.0
24895171,655228960,0.0
6060186,259022256,1.0
386054113,557788693,0.0
655228960,10983867478,0.0
983124134,223161029,0.0
14119655,373272472,0.0
51676862,24895171,0.0
224082205,10855612344,0.0
279294217,282460231,0.2
211751830,241142172,0.0
10825181,25906386,0.0
3581774,559993374,0.0
888374936,3966735015,0.0
1297402270,24895171,0.0
59075540,164433883,1.0
241142172,579971438,0.0
121839252,152266832,0.0
888374936,137323018,0.0
3581774,343906867,0.0
211751830,218932326,0.0
312683469,457032496,1.0
239440322,241142172,0.0
556364624,4421947,0.0
152266832,9795244,0.0
1434128515,10983867478,0.0
58149407,161773745,0.0
223161029,321223196,0.0
137323018,361227677,0.0
236276410,23594307,0.0
3581774,77602813,0.0
1434128515,41877347,0.0
5942592985,312683469,0.0
99343072,619865887,0.0
102329273,2460530881,0.0
551646739,27561299,0.0
25906386,412821,0.5
2269292,69315539,0.0
134442351,2518957272,0.5
831340674,5942592985,0.0
10727394,7761714495,0.0
2403497008,211751830,0.0
10855612344,272338771,0.0
500004622,100878076,0.0
33094226,282460231,0.0
272338771,6060186,0.0
239127026,223530229,0.0
221492099,165353429,0.0
764655793,356953025,0.0
51676862,300520844,0.0
42316314,161305571,0.0
2141596,29494632,0.0
692244449,373272472,0.0
40885478,457032496,0.5
224082205,237016903,0.0
557788693,321223196,0.0
2403497008,3173990,0.0
42316314,40885478,0.0
300520844,10825181,0.0
43029974,279294217,0.0
4728979210,42316314,0.0
3205367,606939921,0.0
983124134,33094226,0.5
69315539,47203,0.0
16134881,165353429,0.0
224082205,27561299,0.0
14119655,9812706285,0.3333330000000000
557788693,121290937,0.0
1290741187,2269292,0.0
33094226,557788693,0.0
312683469,556364624,0.0
239440322,161773745,0.14285700000000001
556364624,412821,1.0
152204306,47252,0.0
164433883,221552585,1.0
42108886,14517899,1.0
144820338,218932326,1.0
41877347,59075540,0.0
2453992857,47252,0.5
10855612344,218932326,0.0
167238823,356953025,0.0
2749674147,527880834,0.5
14517899,500004622,0.0
9556683081,241142172,0.0
14119655,768139533,0.0
23594307,8455122971,0.0
51679253,1623822124,0.0
241142172,272338771,0.0
361227677,499993801,0.0
97550753,9795244,0.0
591413935,236276410,0.0
161305571,14517899,0.0
161305571,99343072,0.0
58149407,591413935,0.0
557779543,362253228,0.0
557944917,282460231,0.0
3173990,47203,0.0
2403497008,239440322,0.0
7761714495,342950166,0.0
69323571,14119655,1.0
500004622,47203,0.0
983124134,551646739,0.0
9556683081,23594307,0.0
47252,2755811424,0.0
221552585,2426731321,0.0
8891086186,412821,0.0
9812706285,12160592173,0.0
241142172,118608749,0.0
112588888,137323018,0.0
619865887,14119655,0.0
282460231,97550753,0.0
2460530881,6224130,0.0
6224130,272338771,0.0
1290741187,386054113,0.0
3205367,343906867,0.0
77602813,2755811424,0.0
25188564,97943389,0.125
983124134,69315539,0.0
9088101968,412821,0.0
200789472,191109552,0.0
312683469,14517899,1.0
557788693,500004619,0.0
8891086186,499993801,0.0
7633165,2749545381,0.0
